verse_id,lang,chars,gpt_tokens,o200k_tokens,spm_tokens,chars_per_gpt_tok,chars_per_o200k_tok,chars_per_spm_tok
537,en,285,63,62,57,4.523809523809524,4.596774193548387,5.0
538,sa,165,161,82,25,1.0248447204968945,2.0121951219512195,6.6
538,sa_latn,176,102,71,27,1.7254901960784315,2.4788732394366195,6.518518518518518
538,hi,254,252,78,55,1.007936507936508,3.2564102564102564,4.618181818181818
538,en,285,63,62,57,4.523809523809524,4.596774193548387,5.0
539,sa,86,84,43,20,1.0238095238095237,2.0,4.3
539,sa_latn,96,65,41,13,1.476923076923077,2.341463414634146,7.384615384615385
539,hi,198,192,57,41,1.03125,3.473684210526316,4.829268292682927
539,en,205,41,41,40,5.0,5.0,5.125
540,sa,79,81,36,17,0.9753086419753086,2.1944444444444446,4.647058823529412
540,sa_latn,89,44,38,17,2.022727272727273,2.3421052631578947,5.235294117647059
540,hi,102,104,36,22,0.9807692307692307,2.8333333333333335,4.636363636363637
540,en,144,28,28,27,5.142857142857143,5.142857142857143,5.333333333333333
541,sa,98,102,46,22,0.9607843137254902,2.130434782608696,4.454545454545454
541,sa_latn,107,69,47,19,1.5507246376811594,2.276595744680851,5.631578947368421
541,hi,121,125,40,27,0.968,3.025,4.481481481481482
541,en,148,31,31,31,4.774193548387097,4.774193548387097,4.774193548387097
542,sa,94,95,48,17,0.9894736842105263,1.9583333333333333,5.529411764705882
542,sa_latn,103,69,50,18,1.4927536231884058,2.06,5.722222222222222
542,hi,197,186,56,43,1.0591397849462365,3.517857142857143,4.5813953488372094
542,en,178,46,42,37,3.869565217391304,4.238095238095238,4.8108108108108105
543,sa,88,93,45,19,0.946236559139785,1.9555555555555555,4.631578947368421
543,sa_latn,94,59,46,20,1.5932203389830508,2.0434782608695654,4.7
543,hi,149,148,47,33,1.0067567567567568,3.1702127659574466,4.515151515151516
543,en,158,34,34,31,4.647058823529412,4.647058823529412,5.096774193548387
544,sa,104,103,49,21,1.0097087378640777,2.122448979591837,4.9523809523809526
544,sa_latn,111,65,46,19,1.7076923076923076,2.4130434782608696,5.842105263157895
544,hi,133,129,43,34,1.0310077519379846,3.0930232558139537,3.911764705882353
544,en,164,46,42,36,3.5652173913043477,3.9047619047619047,4.555555555555555
545,sa,196,196,89,31,1.0,2.202247191011236,6.32258064516129
545,sa_latn,206,142,92,31,1.4507042253521127,2.239130434782609,6.645161290322581
545,hi,406,399,137,95,1.0175438596491229,2.9635036496350367,4.273684210526316
545,en,484,115,110,98,4.208695652173913,4.4,4.938775510204081
546,sa,196,196,89,31,1.0,2.202247191011236,6.32258064516129
546,sa_latn,206,142,92,31,1.4507042253521127,2.239130434782609,6.645161290322581
546,hi,406,399,137,95,1.0175438596491229,2.9635036496350367,4.273684210526316
546,en,484,115,110,98,4.208695652173913,4.4,4.938775510204081
547,sa,180,171,84,31,1.0526315789473684,2.142857142857143,5.806451612903226
547,sa_latn,188,123,90,33,1.5284552845528456,2.088888888888889,5.696969696969697
547,hi,448,432,141,108,1.037037037037037,3.1773049645390072,4.148148148148148
547,en,451,101,99,94,4.465346534653466,4.555555555555555,4.797872340425532
548,sa,180,171,84,31,1.0526315789473684,2.142857142857143,5.806451612903226
548,sa_latn,188,123,90,33,1.5284552845528456,2.088888888888889,5.696969696969697
548,hi,448,432,141,108,1.037037037037037,3.1773049645390072,4.148148148148148
548,en,451,101,99,94,4.465346534653466,4.555555555555555,4.797872340425532
549,sa,84,85,37,19,0.9882352941176471,2.27027027027027,4.421052631578948
549,sa_latn,91,51,40,17,1.7843137254901962,2.275,5.352941176470588
549,hi,137,130,38,34,1.0538461538461539,3.6052631578947367,4.029411764705882
549,en,126,28,28,24,4.5,4.5,5.25
550,sa,88,85,38,17,1.035294117647059,2.3157894736842106,5.176470588235294
550,sa_latn,97,54,41,16,1.7962962962962963,2.3658536585365852,6.0625
550,hi,89,91,34,21,0.978021978021978,2.6176470588235294,4.238095238095238
550,en,119,30,29,24,3.966666666666667,4.103448275862069,4.958333333333333
551,sa,102,106,54,23,0.9622641509433962,1.8888888888888888,4.434782608695652
551,sa_latn,121,73,55,25,1.6575342465753424,2.2,4.84
551,hi,213,215,73,50,0.9906976744186047,2.9178082191780823,4.26
551,en,217,52,52,46,4.173076923076923,4.173076923076923,4.717391304347826
552,sa,113,119,51,25,0.9495798319327731,2.215686274509804,4.52
552,sa_latn,130,84,60,24,1.5476190476190477,2.1666666666666665,5.416666666666667
552,hi,301,295,92,68,1.0203389830508474,3.2717391304347827,4.426470588235294
552,en,286,67,65,61,4.268656716417911,4.4,4.688524590163935
553,sa,231,232,116,38,0.9956896551724138,1.9913793103448276,6.078947368421052
553,sa_latn,261,172,119,36,1.5174418604651163,2.19327731092437,7.25
553,hi,382,372,115,84,1.0268817204301075,3.3217391304347825,4.5476190476190474
553,en,413,90,91,91,4.588888888888889,4.538461538461538,4.538461538461538
554,sa,231,232,116,38,0.9956896551724138,1.9913793103448276,6.078947368421052
554,sa_latn,261,172,119,36,1.5174418604651163,2.19327731092437,7.25
554,hi,382,372,115,84,1.0268817204301075,3.3217391304347825,4.5476190476190474
554,en,413,90,91,91,4.588888888888889,4.538461538461538,4.538461538461538
555,sa,124,136,64,27,0.9117647058823529,1.9375,4.592592592592593
555,sa_latn,137,89,67,28,1.5393258426966292,2.044776119402985,4.892857142857143
555,hi,262,252,80,61,1.0396825396825398,3.275,4.295081967213115
555,en,286,59,59,56,4.8474576271186445,4.8474576271186445,5.107142857142857
556,sa,81,80,42,20,1.0125,1.9285714285714286,4.05
556,sa_latn,92,48,39,17,1.9166666666666667,2.358974358974359,5.411764705882353
556,hi,141,135,42,34,1.0444444444444445,3.357142857142857,4.147058823529412
556,en,147,33,33,31,4.454545454545454,4.454545454545454,4.741935483870968
557,sa,81,82,40,20,0.9878048780487805,2.025,4.05
557,sa_latn,92,73,50,18,1.2602739726027397,1.84,5.111111111111111
557,hi,134,130,44,28,1.0307692307692307,3.0454545454545454,4.785714285714286
557,en,163,30,30,30,5.433333333333334,5.433333333333334,5.433333333333334
558,sa,89,93,44,18,0.956989247311828,2.022727272727273,4.944444444444445
558,sa_latn,94,59,45,16,1.5932203389830508,2.088888888888889,5.875
558,hi,210,196,59,48,1.0714285714285714,3.559322033898305,4.375
558,en,159,35,35,35,4.542857142857143,4.542857142857143,4.542857142857143
559,sa,82,78,41,20,1.0512820512820513,2.0,4.1
559,sa_latn,100,70,45,15,1.4285714285714286,2.2222222222222223,6.666666666666667
559,hi,134,134,52,31,1.0,2.576923076923077,4.32258064516129
559,en,157,35,35,36,4.485714285714286,4.485714285714286,4.361111111111111
560,sa,99,101,47,20,0.9801980198019802,2.106382978723404,4.95
560,sa_latn,97,71,49,17,1.3661971830985915,1.9795918367346939,5.705882352941177
560,hi,217,208,61,48,1.0432692307692308,3.557377049180328,4.520833333333333
560,en,195,42,42,42,4.642857142857143,4.642857142857143,4.642857142857143
561,sa,93,98,47,17,0.9489795918367347,1.9787234042553192,5.470588235294118
561,sa_latn,102,53,45,15,1.9245283018867925,2.2666666666666666,6.8
561,hi,175,169,51,35,1.0355029585798816,3.4313725490196076,5.0
561,en,166,39,39,34,4.256410256410256,4.256410256410256,4.882352941176471
562,sa,87,91,44,17,0.9560439560439561,1.9772727272727273,5.117647058823529
562,sa_latn,98,45,39,17,2.1777777777777776,2.5128205128205128,5.764705882352941
562,hi,139,131,42,32,1.0610687022900764,3.3095238095238093,4.34375
562,en,161,34,34,33,4.735294117647059,4.735294117647059,4.878787878787879
563,sa,86,88,41,22,0.9772727272727273,2.097560975609756,3.909090909090909
563,sa_latn,94,64,48,15,1.46875,1.9583333333333333,6.266666666666667
563,hi,150,151,48,33,0.9933774834437086,3.125,4.545454545454546
563,en,128,32,29,27,4.0,4.413793103448276,4.7407407407407405
564,sa,92,87,44,20,1.0574712643678161,2.090909090909091,4.6
564,sa_latn,95,66,47,15,1.4393939393939394,2.021276595744681,6.333333333333333
564,hi,136,133,46,31,1.0225563909774436,2.9565217391304346,4.387096774193548
564,en,190,42,41,39,4.523809523809524,4.634146341463414,4.871794871794871
565,sa,116,118,55,25,0.9830508474576272,2.109090909090909,4.64
565,sa_latn,133,77,55,25,1.7272727272727273,2.418181818181818,5.32
565,hi,188,192,63,42,0.9791666666666666,2.984126984126984,4.476190476190476
565,en,222,56,56,52,3.9642857142857144,3.9642857142857144,4.269230769230769
566,sa,88,90,42,18,0.9777777777777777,2.0952380952380953,4.888888888888889
566,sa_latn,99,72,44,17,1.375,2.25,5.823529411764706
566,hi,103,108,35,25,0.9537037037037037,2.942857142857143,4.12
566,en,194,53,45,42,3.660377358490566,4.311111111111111,4.619047619047619
567,sa,87,88,40,23,0.9886363636363636,2.175,3.782608695652174
567,sa_latn,94,56,39,15,1.6785714285714286,2.41025641025641,6.266666666666667
567,hi,164,162,48,33,1.0123456790123457,3.4166666666666665,4.96969696969697
567,en,176,33,33,31,5.333333333333333,5.333333333333333,5.67741935483871
568,sa,85,83,45,20,1.0240963855421688,1.8888888888888888,4.25
568,sa_latn,94,55,40,18,1.709090909090909,2.35,5.222222222222222
568,hi,151,150,48,31,1.0066666666666666,3.1458333333333335,4.870967741935484
568,en,182,45,42,38,4.044444444444444,4.333333333333333,4.7894736842105265
569,sa,79,76,32,15,1.0394736842105263,2.46875,5.266666666666667
569,sa_latn,88,51,40,16,1.7254901960784315,2.2,5.5
569,hi,162,161,46,38,1.0062111801242235,3.5217391304347827,4.2631578947368425
569,en,144,27,27,27,5.333333333333333,5.333333333333333,5.333333333333333
570,sa,90,93,42,18,0.967741935483871,2.142857142857143,5.0
570,sa_latn,98,55,41,15,1.7818181818181817,2.3902439024390243,6.533333333333333
570,hi,158,156,51,31,1.0128205128205128,3.0980392156862746,5.096774193548387
570,en,188,39,38,36,4.82051282051282,4.947368421052632,5.222222222222222
571,sa,272,286,135,42,0.951048951048951,2.0148148148148146,6.476190476190476
571,sa_latn,310,182,139,41,1.7032967032967032,2.2302158273381294,7.560975609756097
571,hi,506,494,184,105,1.0242914979757085,2.75,4.819047619047619
571,en,603,131,131,113,4.603053435114504,4.603053435114504,5.336283185840708
572,sa,272,286,135,42,0.951048951048951,2.0148148148148146,6.476190476190476
572,sa_latn,310,182,139,41,1.7032967032967032,2.2302158273381294,7.560975609756097
572,hi,506,494,184,105,1.0242914979757085,2.75,4.819047619047619
572,en,603,131,131,113,4.603053435114504,4.603053435114504,5.336283185840708
573,sa,272,286,135,42,0.951048951048951,2.0148148148148146,6.476190476190476
573,sa_latn,310,182,139,41,1.7032967032967032,2.2302158273381294,7.560975609756097
573,hi,506,494,184,105,1.0242914979757085,2.75,4.819047619047619
573,en,603,131,131,113,4.603053435114504,4.603053435114504,5.336283185840708
574,sa,87,87,40,19,1.0,2.175,4.578947368421052
574,sa_latn,97,56,43,17,1.7321428571428572,2.255813953488372,5.705882352941177
574,hi,97,98,36,22,0.9897959183673469,2.6944444444444446,4.409090909090909
574,en,129,30,31,26,4.3,4.161290322580645,4.961538461538462
575,sa,83,86,44,18,0.9651162790697675,1.8863636363636365,4.611111111111111
575,sa_latn,90,56,42,15,1.6071428571428572,2.142857142857143,6.0
575,hi,152,154,51,35,0.987012987012987,2.980392156862745,4.3428571428571425
575,en,180,39,40,35,4.615384615384615,4.5,5.142857142857143
576,sa,88,93,44,21,0.946236559139785,2.0,4.190476190476191
576,sa_latn,96,57,42,19,1.6842105263157894,2.2857142857142856,5.052631578947368
576,hi,210,210,66,47,1.0,3.1818181818181817,4.468085106382978
576,en,220,47,49,44,4.680851063829787,4.489795918367347,5.0
577,sa,90,89,42,22,1.0112359550561798,2.142857142857143,4.090909090909091
577,sa_latn,98,61,42,15,1.6065573770491803,2.3333333333333335,6.533333333333333
577,hi,156,152,50,38,1.0263157894736843,3.12,4.105263157894737
577,en,178,34,35,32,5.235294117647059,5.085714285714285,5.5625
578,sa,76,77,39,15,0.987012987012987,1.9487179487179487,5.066666666666666
578,sa_latn,89,49,39,16,1.816326530612245,2.282051282051282,5.5625
578,hi,190,190,59,43,1.0,3.2203389830508473,4.4186046511627906
578,en,248,53,52,52,4.679245283018868,4.769230769230769,4.769230769230769
579,sa,90,100,44,20,0.9,2.0454545454545454,4.5
579,sa_latn,100,82,54,19,1.2195121951219512,1.8518518518518519,5.2631578947368425
579,hi,155,150,48,33,1.0333333333333334,3.2291666666666665,4.696969696969697
579,en,151,30,29,27,5.033333333333333,5.206896551724138,5.592592592592593
580,sa,96,95,50,20,1.0105263157894737,1.92,4.8
580,sa_latn,98,67,48,20,1.462686567164179,2.0416666666666665,4.9
580,hi,189,185,63,39,1.0216216216216216,3.0,4.846153846153846
580,en,193,44,45,35,4.386363636363637,4.288888888888889,5.514285714285714
581,sa,80,77,39,18,1.0389610389610389,2.051282051282051,4.444444444444445
581,sa_latn,85,51,39,15,1.6666666666666667,2.1794871794871793,5.666666666666667
581,hi,184,178,54,40,1.0337078651685394,3.4074074074074074,4.6
581,en,200,36,35,34,5.555555555555555,5.714285714285714,5.882352941176471
582,sa,80,84,40,18,0.9523809523809523,2.0,4.444444444444445
582,sa_latn,93,60,48,21,1.55,1.9375,4.428571428571429
582,hi,163,159,55,36,1.0251572327044025,2.963636363636364,4.527777777777778
582,en,162,34,32,32,4.764705882352941,5.0625,5.0625
583,sa,256,262,133,40,0.9770992366412213,1.9248120300751879,6.4
583,sa_latn,278,156,123,44,1.7820512820512822,2.2601626016260163,6.318181818181818
583,hi,529,527,167,126,1.0037950664136623,3.1676646706586826,4.198412698412699
583,en,526,126,127,122,4.174603174603175,4.141732283464567,4.311475409836065
584,sa,256,262,133,40,0.9770992366412213,1.9248120300751879,6.4
584,sa_latn,278,156,123,44,1.7820512820512822,2.2601626016260163,6.318181818181818
584,hi,529,527,167,126,1.0037950664136623,3.1676646706586826,4.198412698412699
584,en,526,126,127,122,4.174603174603175,4.141732283464567,4.311475409836065
585,sa,256,262,133,40,0.9770992366412213,1.9248120300751879,6.4
585,sa_latn,278,156,123,44,1.7820512820512822,2.2601626016260163,6.318181818181818
585,hi,529,527,167,126,1.0037950664136623,3.1676646706586826,4.198412698412699
585,en,526,126,127,122,4.174603174603175,4.141732283464567,4.311475409836065
586,sa,80,80,41,20,1.0,1.951219512195122,4.0
586,sa_latn,90,52,42,18,1.7307692307692308,2.142857142857143,5.0
586,hi,125,124,48,26,1.0080645161290323,2.6041666666666665,4.8076923076923075
586,en,169,40,39,31,4.225,4.333333333333333,5.451612903225806
587,sa,87,90,44,20,0.9666666666666667,1.9772727272727273,4.35
587,sa_latn,92,51,42,19,1.803921568627451,2.1904761904761907,4.842105263157895
587,hi,180,176,61,39,1.0227272727272727,2.9508196721311477,4.615384615384615
587,en,177,38,38,34,4.657894736842105,4.657894736842105,5.205882352941177
588,sa,90,88,45,22,1.0227272727272727,2.0,4.090909090909091
588,sa_latn,98,72,48,18,1.3611111111111112,2.0416666666666665,5.444444444444445
588,hi,138,134,45,31,1.0298507462686568,3.066666666666667,4.451612903225806
588,en,143,35,36,32,4.085714285714285,3.9722222222222223,4.46875
589,sa,174,170,86,25,1.0235294117647058,2.0232558139534884,6.96
589,sa_latn,182,117,85,23,1.5555555555555556,2.1411764705882352,7.913043478260869
589,hi,317,321,108,70,0.9875389408099688,2.935185185185185,4.5285714285714285
589,en,345,77,80,66,4.48051948051948,4.3125,5.2272727272727275
590,sa,174,170,86,25,1.0235294117647058,2.0232558139534884,6.96
590,sa_latn,182,117,85,23,1.5555555555555556,2.1411764705882352,7.913043478260869
590,hi,317,321,108,70,0.9875389408099688,2.935185185185185,4.5285714285714285
590,en,345,77,80,66,4.48051948051948,4.3125,5.2272727272727275
591,sa,91,87,43,19,1.0459770114942528,2.116279069767442,4.7894736842105265
591,sa_latn,99,60,44,18,1.65,2.25,5.5
591,hi,114,112,36,26,1.0178571428571428,3.1666666666666665,4.384615384615385
591,en,139,31,32,31,4.483870967741935,4.34375,4.483870967741935
592,sa,93,91,44,19,1.021978021978022,2.1136363636363638,4.894736842105263
592,sa_latn,96,51,37,15,1.8823529411764706,2.5945945945945947,6.4
592,hi,139,128,40,30,1.0859375,3.475,4.633333333333334
592,en,128,25,25,25,5.12,5.12,5.12
593,sa,88,83,43,19,1.0602409638554218,2.046511627906977,4.631578947368421
593,sa_latn,95,56,39,17,1.6964285714285714,2.4358974358974357,5.588235294117647
593,hi,174,162,57,38,1.0740740740740742,3.0526315789473686,4.578947368421052
593,en,160,32,32,30,5.0,5.0,5.333333333333333
594,sa,104,97,43,20,1.0721649484536082,2.4186046511627906,5.2
594,sa_latn,101,63,49,18,1.6031746031746033,2.061224489795918,5.611111111111111
594,hi,206,192,58,40,1.0729166666666667,3.5517241379310347,5.15
594,en,221,40,40,40,5.525,5.525,5.525
595,sa,111,113,53,21,0.9823008849557522,2.0943396226415096,5.285714285714286
595,sa_latn,116,84,54,18,1.380952380952381,2.1481481481481484,6.444444444444445
595,hi,205,204,70,44,1.0049019607843137,2.9285714285714284,4.659090909090909
595,en,184,40,40,38,4.6,4.6,4.842105263157895
596,sa,105,108,47,21,0.9722222222222222,2.234042553191489,5.0
596,sa_latn,115,71,55,20,1.619718309859155,2.090909090909091,5.75
596,hi,171,164,60,38,1.0426829268292683,2.85,4.5
596,en,168,45,43,36,3.7333333333333334,3.9069767441860463,4.666666666666667
597,sa,90,91,36,21,0.989010989010989,2.5,4.285714285714286
597,sa_latn,102,59,47,20,1.728813559322034,2.1702127659574466,5.1
597,hi,169,164,48,38,1.0304878048780488,3.5208333333333335,4.447368421052632
597,en,157,34,34,33,4.617647058823529,4.617647058823529,4.757575757575758
598,sa,93,94,44,18,0.9893617021276596,2.1136363636363638,5.166666666666667
598,sa_latn,95,63,43,15,1.507936507936508,2.2093023255813953,6.333333333333333
598,hi,150,153,50,30,0.9803921568627451,3.0,5.0
598,en,180,45,40,38,4.0,4.5,4.7368421052631575
599,sa,173,177,85,29,0.9774011299435028,2.0352941176470587,5.9655172413793105
599,sa_latn,195,127,95,33,1.5354330708661417,2.0526315789473686,5.909090909090909
599,hi,317,311,96,67,1.0192926045016077,3.3020833333333335,4.731343283582089
599,en,322,68,67,59,4.735294117647059,4.8059701492537314,5.4576271186440675
600,sa,173,177,85,29,0.9774011299435028,2.0352941176470587,5.9655172413793105
600,sa_latn,195,127,95,33,1.5354330708661417,2.0526315789473686,5.909090909090909
600,hi,317,311,96,67,1.0192926045016077,3.3020833333333335,4.731343283582089
600,en,322,68,67,59,4.735294117647059,4.8059701492537314,5.4576271186440675
601,sa,86,85,41,17,1.011764705882353,2.097560975609756,5.0588235294117645
601,sa_latn,97,61,44,18,1.5901639344262295,2.2045454545454546,5.388888888888889
601,hi,155,157,49,36,0.9872611464968153,3.163265306122449,4.305555555555555
601,en,203,42,42,40,4.833333333333333,4.833333333333333,5.075
602,sa,99,96,51,23,1.03125,1.9411764705882353,4.304347826086956
602,sa_latn,97,70,49,22,1.3857142857142857,1.9795918367346939,4.409090909090909
602,hi,207,208,61,43,0.9951923076923077,3.3934426229508197,4.813953488372093
602,en,205,42,39,39,4.880952380952381,5.256410256410256,5.256410256410256
603,sa,82,88,44,20,0.9318181818181818,1.8636363636363635,4.1
603,sa_latn,93,87,54,26,1.0689655172413792,1.7222222222222223,3.576923076923077
603,hi,183,192,65,39,0.953125,2.8153846153846156,4.6923076923076925
603,en,178,47,45,43,3.7872340425531914,3.9555555555555557,4.1395348837209305
604,sa,82,81,42,19,1.0123456790123457,1.9523809523809523,4.315789473684211
604,sa_latn,96,67,42,20,1.4328358208955223,2.2857142857142856,4.8
604,hi,102,107,34,22,0.9532710280373832,3.0,4.636363636363637
604,en,108,27,27,23,4.0,4.0,4.695652173913044
605,sa,88,88,42,18,1.0,2.0952380952380953,4.888888888888889
605,sa_latn,92,63,43,17,1.4603174603174602,2.13953488372093,5.411764705882353
605,hi,145,143,50,27,1.013986013986014,2.9,5.37037037037037
605,en,191,39,38,35,4.897435897435898,5.026315789473684,5.457142857142857
606,sa,86,88,43,18,0.9772727272727273,2.0,4.777777777777778
606,sa_latn,99,59,41,17,1.6779661016949152,2.4146341463414633,5.823529411764706
606,hi,116,124,41,23,0.9354838709677419,2.8292682926829267,5.043478260869565
606,en,130,29,29,27,4.482758620689655,4.482758620689655,4.814814814814815
607,sa,83,81,38,14,1.0246913580246915,2.1842105263157894,5.928571428571429
607,sa_latn,95,70,45,16,1.3571428571428572,2.111111111111111,5.9375
607,hi,190,192,64,40,0.9895833333333334,2.96875,4.75
607,en,193,44,43,39,4.386363636363637,4.488372093023256,4.948717948717949
608,sa,81,85,44,17,0.9529411764705882,1.8409090909090908,4.764705882352941
608,sa_latn,94,50,39,18,1.88,2.41025641025641,5.222222222222222
608,hi,189,186,67,38,1.0161290322580645,2.8208955223880596,4.973684210526316
608,en,237,51,54,48,4.647058823529412,4.388888888888889,4.9375
609,sa,88,86,44,21,1.0232558139534884,2.0,4.190476190476191
609,sa_latn,96,62,42,19,1.5483870967741935,2.2857142857142856,5.052631578947368
609,hi,144,143,49,33,1.006993006993007,2.938775510204082,4.363636363636363
609,en,173,37,38,33,4.675675675675675,4.552631578947368,5.242424242424242
610,sa,84,80,39,19,1.05,2.1538461538461537,4.421052631578948
610,sa_latn,95,54,41,17,1.7592592592592593,2.317073170731707,5.588235294117647
610,hi,121,121,42,28,1.0,2.880952380952381,4.321428571428571
610,en,126,28,28,27,4.5,4.5,4.666666666666667
611,sa,94,92,42,17,1.0217391304347827,2.238095238095238,5.529411764705882
611,sa_latn,101,64,43,13,1.578125,2.3488372093023258,7.769230769230769
611,hi,171,170,48,31,1.0058823529411764,3.5625,5.516129032258065
611,en,174,34,32,29,5.117647058823529,5.4375,6.0
612,sa,84,82,40,18,1.024390243902439,2.1,4.666666666666667
612,sa_latn,94,52,39,16,1.8076923076923077,2.41025641025641,5.875
612,hi,177,172,51,36,1.0290697674418605,3.4705882352941178,4.916666666666667
612,en,167,36,36,31,4.638888888888889,4.638888888888889,5.387096774193548
613,sa,84,83,39,18,1.0120481927710843,2.1538461538461537,4.666666666666667
613,sa_latn,87,60,41,16,1.45,2.1219512195121952,5.4375
613,hi,165,164,46,34,1.0060975609756098,3.5869565217391304,4.852941176470588
613,en,161,32,33,30,5.03125,4.878787878787879,5.366666666666666
614,sa,91,88,43,19,1.0340909090909092,2.116279069767442,4.7894736842105265
614,sa_latn,93,60,42,18,1.55,2.2142857142857144,5.166666666666667
614,hi,113,104,36,25,1.0865384615384615,3.138888888888889,4.52
614,en,198,42,42,41,4.714285714285714,4.714285714285714,4.829268292682927
615,sa,93,89,40,19,1.0449438202247192,2.325,4.894736842105263
615,sa_latn,98,67,44,17,1.462686567164179,2.227272727272727,5.764705882352941
615,hi,93,94,32,19,0.9893617021276596,2.90625,4.894736842105263
615,en,129,29,30,29,4.448275862068965,4.3,4.448275862068965
616,sa,76,81,41,15,0.9382716049382716,1.853658536585366,5.066666666666666
616,sa_latn,88,52,41,16,1.6923076923076923,2.1463414634146343,5.5
616,hi,161,159,52,35,1.0125786163522013,3.0961538461538463,4.6
616,en,172,39,39,36,4.410256410256411,4.410256410256411,4.777777777777778
617,sa,98,95,44,21,1.0315789473684212,2.227272727272727,4.666666666666667
617,sa_latn,102,63,45,19,1.619047619047619,2.2666666666666666,5.368421052631579
617,hi,167,163,62,38,1.0245398773006136,2.693548387096774,4.394736842105263
617,en,187,36,36,36,5.194444444444445,5.194444444444445,5.194444444444445
618,sa,93,91,46,19,1.021978021978022,2.0217391304347827,4.894736842105263
618,sa_latn,93,62,41,19,1.5,2.268292682926829,4.894736842105263
618,hi,146,147,48,29,0.9931972789115646,3.0416666666666665,5.0344827586206895
618,en,194,41,41,34,4.7317073170731705,4.7317073170731705,5.705882352941177
619,sa,91,85,43,20,1.0705882352941176,2.116279069767442,4.55
619,sa_latn,101,71,49,19,1.4225352112676057,2.061224489795918,5.315789473684211
619,hi,157,155,50,36,1.0129032258064516,3.14,4.361111111111111
619,en,167,38,38,34,4.394736842105263,4.394736842105263,4.911764705882353
620,sa,174,175,82,31,0.9942857142857143,2.1219512195121952,5.612903225806452
620,sa_latn,195,95,76,33,2.0526315789473686,2.5657894736842106,5.909090909090909
620,hi,310,297,93,74,1.0437710437710437,3.3333333333333335,4.1891891891891895
620,en,270,61,61,58,4.426229508196721,4.426229508196721,4.655172413793103
621,sa,174,175,82,31,0.9942857142857143,2.1219512195121952,5.612903225806452
621,sa_latn,195,95,76,33,2.0526315789473686,2.5657894736842106,5.909090909090909
621,hi,310,297,93,74,1.0437710437710437,3.3333333333333335,4.1891891891891895
621,en,270,61,61,58,4.426229508196721,4.426229508196721,4.655172413793103
622,sa,91,89,46,23,1.0224719101123596,1.9782608695652173,3.9565217391304346
622,sa_latn,100,53,39,18,1.8867924528301887,2.5641025641025643,5.555555555555555
622,hi,131,128,45,33,1.0234375,2.911111111111111,3.9696969696969697
622,en,160,40,39,36,4.0,4.102564102564102,4.444444444444445
623,sa,99,99,48,19,1.0,2.0625,5.2105263157894735
623,sa_latn,108,64,49,16,1.6875,2.204081632653061,6.75
623,hi,162,161,59,38,1.0062111801242235,2.7457627118644066,4.2631578947368425
623,en,247,66,63,51,3.742424242424242,3.9206349206349205,4.8431372549019605
624,sa,110,109,49,22,1.0091743119266054,2.2448979591836733,5.0
624,sa_latn,118,86,59,22,1.372093023255814,2.0,5.363636363636363
624,hi,153,145,53,32,1.0551724137931036,2.8867924528301887,4.78125
624,en,196,43,41,36,4.558139534883721,4.780487804878049,5.444444444444445
625,sa,85,85,40,18,1.0,2.125,4.722222222222222
625,sa_latn,94,60,41,20,1.5666666666666667,2.292682926829268,4.7
625,hi,201,194,58,41,1.0360824742268042,3.4655172413793105,4.902439024390244
625,en,175,34,34,33,5.147058823529412,5.147058823529412,5.303030303030303
626,sa,91,84,41,19,1.0833333333333333,2.2195121951219514,4.7894736842105265
626,sa_latn,98,61,47,20,1.6065573770491803,2.0851063829787235,4.9
626,hi,140,132,42,31,1.0606060606060606,3.3333333333333335,4.516129032258065
626,en,132,28,28,26,4.714285714285714,4.714285714285714,5.076923076923077
627,sa,83,85,44,18,0.9764705882352941,1.8863636363636365,4.611111111111111
627,sa_latn,93,59,43,18,1.576271186440678,2.1627906976744184,5.166666666666667
627,hi,177,177,51,38,1.0,3.4705882352941178,4.657894736842105
627,en,202,42,42,39,4.809523809523809,4.809523809523809,5.17948717948718
628,sa,93,87,40,19,1.0689655172413792,2.325,4.894736842105263
628,sa_latn,94,54,38,15,1.7407407407407407,2.473684210526316,6.266666666666667
628,hi,111,106,31,26,1.0471698113207548,3.5806451612903225,4.269230769230769
628,en,132,24,24,23,5.5,5.5,5.739130434782608
629,sa,84,78,39,19,1.0769230769230769,2.1538461538461537,4.421052631578948
629,sa_latn,85,45,33,14,1.8888888888888888,2.5757575757575757,6.071428571428571
629,hi,103,102,34,20,1.0098039215686274,3.0294117647058822,5.15
629,en,110,24,24,20,4.583333333333333,4.583333333333333,5.5
630,sa,87,91,46,19,0.9560439560439561,1.891304347826087,4.578947368421052
630,sa_latn,101,60,42,20,1.6833333333333333,2.4047619047619047,5.05
630,hi,150,151,51,30,0.9933774834437086,2.9411764705882355,5.0
630,en,176,32,32,29,5.5,5.5,6.068965517241379
631,sa,96,90,44,21,1.0666666666666667,2.1818181818181817,4.571428571428571
631,sa_latn,100,59,40,18,1.694915254237288,2.5,5.555555555555555
631,hi,113,110,38,24,1.0272727272727273,2.973684210526316,4.708333333333333
631,en,161,33,33,30,4.878787878787879,4.878787878787879,5.366666666666666
632,sa,88,85,41,20,1.035294117647059,2.1463414634146343,4.4
632,sa_latn,96,67,46,15,1.4328358208955223,2.0869565217391304,6.4
632,hi,216,202,63,48,1.0693069306930694,3.4285714285714284,4.5
