verse_id,lang,segment_type,chars,gpt_tokens,o200k_tokens,gemini_tokens,spm_tokens,chars_per_gpt_tok,chars_per_o200k_tok,chars_per_gemini_tok,chars_per_spm_tok
389,en,en_trans,116,27,25,24,23,4.296296296296297,4.64,4.833333333333333,5.043478260869565
389,en,en_mean,1169,319,289,287,354,3.664576802507837,4.044982698961937,4.073170731707317,3.3022598870056497
389,hi,hi_trans,156,160,55,40,33,0.975,2.8363636363636364,3.9,4.7272727272727275
389,hi,hi_mean,1346,1355,465,381,380,0.9933579335793358,2.8946236559139784,3.5328083989501313,3.542105263157895
390,sa,sa_verse,112,110,47,44,22,1.018181818181818,2.382978723404255,2.5454545454545454,5.090909090909091
390,en,en_trans,128,32,32,31,30,4.0,4.0,4.129032258064516,4.266666666666667
390,en,en_mean,1268,390,361,359,402,3.2512820512820513,3.512465373961219,3.532033426183844,3.154228855721393
390,hi,hi_trans,138,140,47,36,30,0.9857142857142858,2.9361702127659575,3.8333333333333335,4.6
390,hi,hi_mean,1140,1171,422,356,329,0.9735269000853971,2.7014218009478674,3.202247191011236,3.465045592705167
391,sa,sa_verse,76,78,34,33,16,0.9743589743589743,2.235294117647059,2.303030303030303,4.75
391,en,en_trans,108,28,28,27,27,3.857142857142857,3.857142857142857,4.0,4.0
391,en,en_mean,2292,693,628,627,667,3.3073593073593073,3.6496815286624202,3.6555023923444976,3.4362818590704647
391,hi,hi_trans,103,108,34,25,24,0.9537037037037037,3.0294117647058822,4.12,4.291666666666667
391,hi,hi_mean,2180,2193,737,620,599,0.9940720474236207,2.9579375848032563,3.5161290322580645,3.639398998330551
392,sa,sa_verse,87,87,46,41,17,1.0,1.891304347826087,2.1219512195121952,5.117647058823529
392,en,en_trans,175,44,43,42,38,3.977272727272727,4.069767441860465,4.166666666666667,4.605263157894737
392,en,en_mean,1822,499,487,476,535,3.6513026052104207,3.7412731006160165,3.827731092436975,3.405607476635514
392,hi,hi_trans,135,127,46,34,26,1.062992125984252,2.9347826086956523,3.9705882352941178,5.1923076923076925
392,hi,hi_mean,1731,1696,593,476,486,1.0206367924528301,2.919055649241147,3.6365546218487395,3.5617283950617282
393,sa,sa_verse,89,88,47,38,17,1.0113636363636365,1.8936170212765957,2.3421052631578947,5.235294117647059
393,en,en_trans,154,36,36,33,31,4.277777777777778,4.277777777777778,4.666666666666667,4.967741935483871
393,en,en_mean,1519,380,368,357,391,3.9973684210526317,4.127717391304348,4.254901960784314,3.8849104859335037
393,hi,hi_trans,122,118,39,32,26,1.0338983050847457,3.128205128205128,3.8125,4.6923076923076925
393,hi,hi_mean,1493,1468,474,400,379,1.0170299727520435,3.149789029535865,3.7325,3.9393139841688654
394,sa,sa_verse,92,90,51,45,19,1.0222222222222221,1.803921568627451,2.0444444444444443,4.842105263157895
394,en,en_trans,158,41,41,40,33,3.8536585365853657,3.8536585365853657,3.95,4.787878787878788
394,en,en_mean,1070,267,262,254,300,4.007490636704119,4.083969465648855,4.21259842519685,3.566666666666667
394,hi,hi_trans,102,102,40,33,23,1.0,2.55,3.090909090909091,4.434782608695652
394,hi,hi_mean,1124,1110,360,291,278,1.0126126126126127,3.1222222222222222,3.8625429553264605,4.043165467625899
395,sa,sa_verse,90,82,42,33,22,1.0975609756097562,2.142857142857143,2.727272727272727,4.090909090909091
395,en,en_trans,139,38,36,34,30,3.6578947368421053,3.861111111111111,4.088235294117647,4.633333333333334
395,en,en_mean,1027,237,235,232,268,4.333333333333333,4.370212765957447,4.426724137931035,3.832089552238806
395,hi,hi_trans,111,109,38,30,22,1.018348623853211,2.9210526315789473,3.7,5.045454545454546
395,hi,hi_mean,923,897,281,224,213,1.0289855072463767,3.284697508896797,4.120535714285714,4.333333333333333
396,sa,sa_verse,87,89,45,41,20,0.9775280898876404,1.9333333333333333,2.1219512195121952,4.35
396,en,en_trans,184,42,42,38,35,4.380952380952381,4.380952380952381,4.842105263157895,5.257142857142857
396,en,en_mean,2423,578,555,547,632,4.192041522491349,4.365765765765766,4.429616087751371,3.8338607594936707
396,hi,hi_trans,130,135,48,37,28,0.9629629629629629,2.7083333333333335,3.5135135135135136,4.642857142857143
396,hi,hi_mean,2255,2211,740,578,594,1.0199004975124377,3.0472972972972974,3.9013840830449826,3.7962962962962963
397,sa,sa_verse,93,91,44,43,23,1.021978021978022,2.1136363636363638,2.1627906976744184,4.043478260869565
397,en,en_trans,167,52,49,45,36,3.2115384615384617,3.4081632653061225,3.7111111111111112,4.638888888888889
397,en,en_mean,1233,282,276,260,313,4.372340425531915,4.467391304347826,4.742307692307692,3.939297124600639
397,hi,hi_trans,129,134,46,40,31,0.9626865671641791,2.8043478260869565,3.225,4.161290322580645
397,hi,hi_mean,1155,1149,362,297,288,1.0052219321148825,3.1906077348066297,3.888888888888889,4.010416666666667
398,sa,sa_verse,87,90,43,42,21,0.9666666666666667,2.0232558139534884,2.0714285714285716,4.142857142857143
398,en,en_trans,167,44,43,41,34,3.7954545454545454,3.883720930232558,4.073170731707317,4.911764705882353
398,en,en_mean,499,124,121,116,128,4.024193548387097,4.12396694214876,4.301724137931035,3.8984375
398,hi,hi_trans,144,145,50,44,30,0.993103448275862,2.88,3.272727272727273,4.8
398,hi,hi_mean,453,448,155,120,112,1.0111607142857142,2.92258064516129,3.775,4.044642857142857
399,sa,sa_verse,89,87,50,42,23,1.0229885057471264,1.78,2.119047619047619,3.869565217391304
399,en,en_trans,178,50,48,48,38,3.56,3.7083333333333335,3.7083333333333335,4.684210526315789
399,en,en_mean,1968,429,430,417,482,4.5874125874125875,4.576744186046511,4.719424460431655,4.08298755186722
399,hi,hi_trans,129,122,48,39,27,1.0573770491803278,2.6875,3.3076923076923075,4.777777777777778
399,hi,hi_mean,1917,1848,614,484,490,1.0373376623376624,3.1221498371335503,3.9607438016528924,3.9122448979591837
400,sa,sa_verse,81,81,43,37,20,1.0,1.8837209302325582,2.189189189189189,4.05
400,en,en_trans,161,42,42,40,34,3.8333333333333335,3.8333333333333335,4.025,4.735294117647059
400,en,en_mean,756,166,167,161,188,4.554216867469879,4.526946107784431,4.695652173913044,4.0212765957446805
400,hi,hi_trans,148,151,52,46,32,0.9801324503311258,2.8461538461538463,3.217391304347826,4.625
400,hi,hi_mean,751,726,229,195,178,1.034435261707989,3.2794759825327513,3.8512820512820514,4.219101123595506
401,sa,sa_verse,94,93,50,47,22,1.010752688172043,1.88,2.0,4.2727272727272725
401,en,en_trans,138,33,33,33,30,4.181818181818182,4.181818181818182,4.181818181818182,4.6
401,en,en_mean,511,119,116,116,124,4.294117647058823,4.405172413793103,4.405172413793103,4.120967741935484
401,hi,hi_trans,117,117,37,36,24,1.0,3.1621621621621623,3.25,4.875
401,hi,hi_mean,572,564,181,151,137,1.0141843971631206,3.160220994475138,3.7880794701986753,4.175182481751825
402,sa,sa_verse,83,81,44,38,22,1.0246913580246915,1.8863636363636365,2.1842105263157894,3.772727272727273
402,en,en_trans,161,43,43,41,38,3.744186046511628,3.744186046511628,3.926829268292683,4.2368421052631575
402,en,en_mean,1061,228,224,219,279,4.6535087719298245,4.736607142857143,4.844748858447488,3.802867383512545
402,hi,hi_trans,131,134,42,32,28,0.9776119402985075,3.119047619047619,4.09375,4.678571428571429
402,hi,hi_mean,941,935,293,230,243,1.0064171122994652,3.21160409556314,4.091304347826087,3.8724279835390947
403,sa,sa_verse,87,88,38,34,17,0.9886363636363636,2.289473684210526,2.5588235294117645,5.117647058823529
403,en,en_trans,165,38,38,36,36,4.342105263157895,4.342105263157895,4.583333333333333,4.583333333333333
403,en,en_mean,2172,651,590,582,646,3.3364055299539173,3.68135593220339,3.731958762886598,3.362229102167183
403,hi,hi_trans,141,144,45,37,30,0.9791666666666666,3.1333333333333333,3.810810810810811,4.7
403,hi,hi_mean,1946,1924,671,556,549,1.0114345114345114,2.9001490312965723,3.5,3.5446265938069215
404,sa,sa_verse,86,84,42,41,19,1.0238095238095237,2.0476190476190474,2.097560975609756,4.526315789473684
404,en,en_trans,145,35,34,33,33,4.142857142857143,4.264705882352941,4.393939393939394,4.393939393939394
404,en,en_mean,1422,356,341,340,440,3.99438202247191,4.170087976539589,4.182352941176471,3.231818181818182
404,hi,hi_trans,133,133,47,38,29,1.0,2.8297872340425534,3.5,4.586206896551724
404,hi,hi_mean,1373,1353,442,357,369,1.0147819660014783,3.1063348416289593,3.84593837535014,3.720867208672087
405,sa,sa_verse,101,101,45,41,21,1.0,2.2444444444444445,2.4634146341463414,4.809523809523809
405,en,en_trans,196,45,44,44,43,4.355555555555555,4.454545454545454,4.454545454545454,4.558139534883721
405,en,en_mean,1335,300,294,285,329,4.45,4.540816326530612,4.684210526315789,4.057750759878419
405,hi,hi_trans,191,190,59,47,41,1.0052631578947369,3.23728813559322,4.0638297872340425,4.658536585365853
405,hi,hi_mean,1330,1294,411,333,333,1.027820710973725,3.236009732360097,3.993993993993994,3.993993993993994
406,sa,sa_verse,87,85,41,39,19,1.0235294117647058,2.1219512195121952,2.230769230769231,4.578947368421052
406,en,en_trans,220,56,57,54,45,3.9285714285714284,3.8596491228070176,4.074074074074074,4.888888888888889
406,en,en_mean,1740,442,422,411,492,3.936651583710407,4.123222748815166,4.233576642335766,3.5365853658536586
406,hi,hi_trans,150,146,52,42,34,1.0273972602739727,2.8846153846153846,3.5714285714285716,4.411764705882353
406,hi,hi_mean,1574,1532,533,428,456,1.0274151436031331,2.9530956848030017,3.677570093457944,3.4517543859649122
407,sa,sa_verse,90,92,45,41,14,0.9782608695652174,2.0,2.1951219512195124,6.428571428571429
407,en,en_trans,162,38,38,35,35,4.2631578947368425,4.2631578947368425,4.628571428571429,4.628571428571429
407,en,en_mean,1323,301,298,300,352,4.395348837209302,4.439597315436242,4.41,3.758522727272727
407,hi,hi_trans,130,132,38,35,26,0.9848484848484849,3.4210526315789473,3.7142857142857144,5.0
407,hi,hi_mean,1394,1388,404,358,358,1.0043227665706052,3.4504950495049505,3.893854748603352,3.893854748603352
408,sa,sa_verse,87,90,46,44,19,0.9666666666666667,1.891304347826087,1.9772727272727273,4.578947368421052
408,en,en_trans,173,47,43,42,35,3.6808510638297873,4.023255813953488,4.119047619047619,4.942857142857143
408,en,en_mean,990,260,248,242,244,3.8076923076923075,3.9919354838709675,4.090909090909091,4.057377049180328
408,hi,hi_trans,128,134,43,36,25,0.9552238805970149,2.9767441860465116,3.5555555555555554,5.12
408,hi,hi_mean,889,883,286,223,204,1.0067950169875424,3.1083916083916083,3.986547085201794,4.357843137254902
409,sa,sa_verse,89,92,46,42,18,0.967391304347826,1.934782608695652,2.119047619047619,4.944444444444445
409,en,en_trans,177,36,36,35,34,4.916666666666667,4.916666666666667,5.057142857142857,5.205882352941177
409,en,en_mean,1614,322,319,316,393,5.012422360248447,5.059561128526646,5.1075949367088604,4.106870229007634
409,hi,hi_trans,163,168,49,41,32,0.9702380952380952,3.326530612244898,3.975609756097561,5.09375
409,hi,hi_mean,1552,1525,449,381,376,1.0177049180327868,3.4565701559020043,4.073490813648294,4.127659574468085
410,sa,sa_verse,83,86,42,39,15,0.9651162790697675,1.9761904761904763,2.128205128205128,5.533333333333333
410,en,en_trans,110,25,25,25,25,4.4,4.4,4.4,4.4
410,en,en_mean,897,225,221,218,251,3.986666666666667,4.0588235294117645,4.114678899082569,3.5737051792828685
410,hi,hi_trans,74,75,24,20,19,0.9866666666666667,3.0833333333333335,3.7,3.8947368421052633
410,hi,hi_mean,897,910,316,267,253,0.9857142857142858,2.838607594936709,3.359550561797753,3.5454545454545454
411,sa,sa_verse,92,90,43,41,21,1.0222222222222221,2.13953488372093,2.2439024390243905,4.380952380952381
411,en,en_trans,137,31,31,30,29,4.419354838709677,4.419354838709677,4.566666666666666,4.724137931034483
411,en,en_mean,1138,264,257,253,301,4.3106060606060606,4.428015564202335,4.4980237154150196,3.780730897009967
411,hi,hi_trans,116,109,35,30,26,1.0642201834862386,3.3142857142857145,3.8666666666666667,4.461538461538462
411,hi,hi_mean,1205,1194,342,288,294,1.0092127303182579,3.5233918128654973,4.184027777777778,4.098639455782313
412,sa,sa_verse,86,90,44,38,20,0.9555555555555556,1.9545454545454546,2.263157894736842,4.3
412,en,en_trans,104,24,24,23,23,4.333333333333333,4.333333333333333,4.521739130434782,4.521739130434782
412,en,en_mean,608,130,130,126,152,4.676923076923077,4.676923076923077,4.825396825396825,4.0
412,hi,hi_trans,106,101,35,27,23,1.0495049504950495,3.0285714285714285,3.925925925925926,4.608695652173913
412,hi,hi_mean,586,564,176,149,151,1.0390070921985815,3.3295454545454546,3.9328859060402683,3.880794701986755
413,sa,sa_verse,86,88,42,39,18,0.9772727272727273,2.0476190476190474,2.2051282051282053,4.777777777777778
413,en,en_trans,150,33,34,32,31,4.545454545454546,4.411764705882353,4.6875,4.838709677419355
413,en,en_mean,2555,577,565,550,648,4.428076256499134,4.522123893805309,4.6454545454545455,3.942901234567901
413,hi,hi_trans,151,146,42,35,34,1.0342465753424657,3.5952380952380953,4.314285714285714,4.4411764705882355
413,hi,hi_mean,2280,2244,698,570,587,1.0160427807486632,3.2664756446991405,4.0,3.8841567291311754
414,sa,sa_verse,98,100,48,45,19,0.98,2.0416666666666665,2.1777777777777776,5.157894736842105
414,en,en_trans,152,30,30,29,27,5.066666666666666,5.066666666666666,5.241379310344827,5.62962962962963
414,en,en_mean,439,92,91,89,99,4.771739130434782,4.824175824175824,4.932584269662922,4.434343434343434
414,hi,hi_trans,116,112,39,31,27,1.0357142857142858,2.9743589743589745,3.7419354838709675,4.296296296296297
414,hi,hi_mean,392,387,118,88,82,1.0129198966408268,3.3220338983050848,4.454545454545454,4.780487804878049
415,sa,sa_verse,89,88,43,40,20,1.0113636363636365,2.0697674418604652,2.225,4.45
415,en,en_trans,152,31,30,30,30,4.903225806451613,5.066666666666666,5.066666666666666,5.066666666666666
415,en,en_mean,936,201,195,190,211,4.656716417910448,4.8,4.926315789473684,4.436018957345971
415,hi,hi_trans,129,123,41,35,29,1.048780487804878,3.1463414634146343,3.6857142857142855,4.448275862068965
415,hi,hi_mean,732,707,241,190,178,1.0353606789250354,3.037344398340249,3.8526315789473684,4.112359550561798
416,sa,sa_verse,83,86,38,34,17,0.9651162790697675,2.1842105263157894,2.4411764705882355,4.882352941176471
416,en,en_trans,134,29,29,29,29,4.620689655172414,4.620689655172414,4.620689655172414,4.620689655172414
416,en,en_mean,1066,224,224,221,240,4.758928571428571,4.758928571428571,4.823529411764706,4.441666666666666
416,hi,hi_trans,141,134,41,33,31,1.0522388059701493,3.4390243902439024,4.2727272727272725,4.548387096774194
416,hi,hi_mean,1041,1022,290,249,226,1.0185909980430528,3.589655172413793,4.180722891566265,4.606194690265487
417,sa,sa_verse,89,90,39,36,17,0.9888888888888889,2.282051282051282,2.4722222222222223,5.235294117647059
417,en,en_trans,130,31,30,29,28,4.193548387096774,4.333333333333333,4.482758620689655,4.642857142857143
417,en,en_mean,787,193,192,187,198,4.077720207253886,4.098958333333333,4.208556149732621,3.974747474747475
417,hi,hi_trans,142,142,40,34,31,1.0,3.55,4.176470588235294,4.580645161290323
417,hi,hi_mean,646,643,189,160,159,1.0046656298600312,3.417989417989418,4.0375,4.062893081761007
418,sa,sa_verse,96,98,48,40,21,0.9795918367346939,2.0,2.4,4.571428571428571
418,en,en_trans,122,28,28,26,26,4.357142857142857,4.357142857142857,4.6923076923076925,4.6923076923076925
418,en,en_mean,637,150,145,133,169,4.246666666666667,4.393103448275862,4.7894736842105265,3.769230769230769
418,hi,hi_trans,119,122,41,30,25,0.9754098360655737,2.902439024390244,3.966666666666667,4.76
418,hi,hi_mean,693,694,229,172,166,0.9985590778097982,3.0262008733624453,4.02906976744186,4.174698795180723
419,sa,sa_verse,90,96,42,37,17,0.9375,2.142857142857143,2.4324324324324325,5.294117647058823
419,en,en_trans,213,69,68,68,55,3.0869565217391304,3.1323529411764706,3.1323529411764706,3.8727272727272726
419,en,en_mean,1270,436,422,405,478,2.9128440366972477,3.009478672985782,3.1358024691358026,2.6569037656903767
419,hi,hi_trans,180,178,73,63,46,1.0112359550561798,2.4657534246575343,2.857142857142857,3.9130434782608696
419,hi,hi_mean,1149,1154,472,397,391,0.9956672443674177,2.434322033898305,2.8942065491183877,2.938618925831202
420,sa,sa_verse,88,91,46,41,16,0.967032967032967,1.9130434782608696,2.1463414634146343,5.5
420,en,en_trans,193,40,40,40,39,4.825,4.825,4.825,4.948717948717949
420,en,en_mean,528,117,115,111,119,4.512820512820513,4.591304347826087,4.756756756756757,4.436974789915967
420,hi,hi_trans,161,158,51,42,35,1.018987341772152,3.156862745098039,3.8333333333333335,4.6
420,hi,hi_mean,525,508,159,134,120,1.0334645669291338,3.30188679245283,3.917910447761194,4.375
421,sa,sa_verse,91,93,45,41,21,0.978494623655914,2.022222222222222,2.2195121951219514,4.333333333333333
421,en,en_trans,135,29,29,28,27,4.655172413793103,4.655172413793103,4.821428571428571,5.0
421,en,en_mean,1609,343,343,340,366,4.690962099125365,4.690962099125365,4.732352941176471,4.396174863387978
421,hi,hi_trans,157,157,47,38,31,1.0,3.3404255319148937,4.131578947368421,5.064516129032258
421,hi,hi_mean,1385,1397,405,316,315,0.9914101646385111,3.419753086419753,4.382911392405063,4.396825396825397
422,sa,sa_verse,92,95,45,40,18,0.968421052631579,2.0444444444444443,2.3,5.111111111111111
422,en,en_trans,128,32,33,29,28,4.0,3.878787878787879,4.413793103448276,4.571428571428571
422,en,en_mean,579,157,158,149,164,3.6878980891719744,3.6645569620253164,3.8859060402684564,3.5304878048780486
422,hi,hi_trans,111,109,40,27,24,1.018348623853211,2.775,4.111111111111111,4.625
422,hi,hi_mean,516,537,165,136,122,0.9608938547486033,3.1272727272727274,3.7941176470588234,4.229508196721311
423,sa,sa_verse,159,162,72,71,19,0.9814814814814815,2.2083333333333335,2.23943661971831,8.368421052631579
423,en,en_trans,317,61,61,58,57,5.19672131147541,5.19672131147541,5.4655172413793105,5.56140350877193
423,en,en_mean,539,118,118,116,131,4.567796610169491,4.567796610169491,4.646551724137931,4.114503816793893
423,hi,hi_trans,349,355,111,89,76,0.9830985915492958,3.144144144144144,3.9213483146067416,4.592105263157895
423,hi,hi_mean,503,498,161,120,117,1.0100401606425702,3.124223602484472,4.191666666666666,4.299145299145299
424,sa,sa_verse,159,162,72,71,19,0.9814814814814815,2.2083333333333335,2.23943661971831,8.368421052631579
424,en,en_trans,317,61,61,58,57,5.19672131147541,5.19672131147541,5.4655172413793105,5.56140350877193
424,en,en_mean,539,118,118,116,131,4.567796610169491,4.567796610169491,4.646551724137931,4.114503816793893
424,hi,hi_trans,349,355,111,89,76,0.9830985915492958,3.144144144144144,3.9213483146067416,4.592105263157895
424,hi,hi_mean,503,498,161,120,117,1.0100401606425702,3.124223602484472,4.191666666666666,4.299145299145299
